"Date","Price","Open","High","Low","Vol.","Change %"
"Apr 13, 2016","81.2446","80.8728","81.4471","80.5950","-","0.44%"
"Apr 12, 2016","80.8911","79.2118","80.9217","79.1991","-","2.03%"
"Apr 11, 2016","79.2825","79.0063","79.4009","78.6552","-","0.32%"
"Apr 08, 2016","79.0288","77.7499","79.0592","77.7370","-","2.04%"
"Apr 07, 2016","77.4519","77.8387","77.9862","77.1142","-","-0.25%"
"Apr 06, 2016","77.6481","77.2617","77.8367","76.7958","-","0.88%"
"Apr 05, 2016","76.9725","77.1971","77.3968","76.8004","-","-0.27%"
"Apr 04, 2016","77.1817","77.8009","78.3414","77.1240","-","-0.98%"
"Apr 01, 2016","77.9417","78.7907","78.9527","77.5657","-","-1.12%"
"Mar 31, 2016","78.8272","78.7749","79.5578","78.5628","-","-0.13%"
"Mar 30, 2016","78.9293","79.6003","80.0230","78.8877","-","-0.48%"
"Mar 29, 2016","79.3072","79.4633","79.5264","78.7425","-","-0.22%"
"Mar 28, 2016","79.4835","79.3090","79.5763","79.0792","-","0.29%"
"Mar 24, 2016","79.2517","79.4080","79.5912","78.6795","-","-0.41%"
"Mar 23, 2016","79.5757","81.0209","81.0327","79.5556","-","-2.04%"
"Mar 22, 2016","81.2301","80.5819","81.2491","80.5657","-","0.55%"
"Mar 21, 2016","80.7885","80.5809","81.0707","80.2019","-","0.04%"
"Mar 18, 2016","80.7557","81.4460","81.5700","80.6984","-","-0.66%"
"Mar 17, 2016","81.2888","80.3653","81.3075","80.2408","-","2.12%"
"Mar 16, 2016","79.5999","79.0273","79.6200","78.7547","-","0.99%"
"Mar 15, 2016","78.8207","79.2183","79.2183","78.5470","-","-0.77%"
"Mar 14, 2016","79.4295","79.8551","80.1142","78.8709","-","-0.65%"
"Mar 11, 2016","79.9471","79.8730","80.2161","79.7390","-","0.71%"
"Mar 10, 2016","79.3796","79.3380","79.5140","78.8093","-","-0.08%"
"Mar 09, 2016","79.4445","78.2625","79.4626","78.2457","-","1.30%"
"Mar 08, 2016","78.4241","78.8003","79.5095","78.3069","-","-1.10%"
"Mar 07, 2016","79.2960","78.4541","79.4982","78.3036","-","1.17%"
"Mar 04, 2016","78.3828","77.0599","78.4249","77.0321","-","1.97%"
"Mar 03, 2016","76.8692","76.4008","77.0101","76.2794","-","0.53%"
"Mar 02, 2016","76.4606","76.0324","76.6594","75.9348","-","0.49%"
"Mar 01, 2016","76.0847","75.7828","76.4563","75.5620","-","0.18%"
"Feb 29, 2016","75.9463","75.4827","76.0596","75.2132","-","0.64%"
"Feb 26, 2016","75.4617","75.7193","76.6447","75.3804","-","-0.37%"
"Feb 25, 2016","75.7443","75.7201","75.9332","74.8675","-","-0.04%"
"Feb 24, 2016","75.7747","74.9731","75.9081","74.6280","-","0.80%"
"Feb 23, 2016","75.1753","75.7613","76.1528","74.9704","-","-1.05%"
"Feb 22, 2016","75.9732","75.3290","76.2137","75.2756","-","1.15%"
"Feb 19, 2016","75.1058","75.7005","75.8990","75.0338","-","-0.84%"
"Feb 18, 2016","75.7455","76.1715","76.3674","75.6881","-","-0.37%"
"Feb 17, 2016","76.0288","74.9433","76.1779","74.5775","-","1.76%"
"Feb 16, 2016","74.7166","75.7923","76.1927","74.5716","-","-0.96%"
"Feb 12, 2016","75.4389","74.5406","75.4593","74.4024","-","2.00%"
"Feb 11, 2016","73.9578","73.9603","74.6253","73.8306","-","0.06%"
"Feb 10, 2016","73.9160","74.1608","74.4872","73.7065","-","-0.12%"
"Feb 09, 2016","74.0028","75.6046","75.6833","73.9499","-","-1.99%"
"Feb 08, 2016","75.5048","75.7665","76.1341","75.3429","-","-0.12%"
"Feb 05, 2016","75.5965","76.1445","76.7318","75.5583","-","-0.72%"
"Feb 04, 2016","76.1419","76.5204","77.1573","76.0505","-","-0.17%"
"Feb 03, 2016","76.2718","74.7736","76.2991","74.7390","-","1.90%"
"Feb 02, 2016","74.8500","75.6739","75.9531","74.5090","-","-1.45%"
"Feb 01, 2016","75.9526","76.5692","76.6850","75.6471","-","-1.65%"
"Jan 29, 2016","77.2234","76.3904","77.2516","76.2887","-","1.47%"
"Jan 28, 2016","76.1049","75.9238","77.0377","75.7287","-","-0.02%"
"Jan 27, 2016","76.1198","75.2381","76.4348","75.0461","-","0.82%"
"Jan 26, 2016","75.4990","74.3451","75.8864","73.9379","-","1.35%"
"Jan 25, 2016","74.4959","75.3719","75.5339","74.2476","-","-0.98%"
"Jan 22, 2016","75.2355","73.9762","75.4797","73.8114","-","1.96%"
"Jan 21, 2016","73.7915","73.1782","74.2435","72.5601","-","1.26%"
"Jan 20, 2016","72.8759","73.4073","73.4263","72.3315","-","-1.00%"
"Jan 19, 2016","73.6098","73.7005","74.6824","73.5706","-","0.17%"
"Jan 15, 2016","73.4877","74.4323","74.4657","73.3405","-","-1.44%"
"Jan 14, 2016","74.5594","74.6018","74.8347","74.2349","-","-0.09%"
"Jan 13, 2016","74.6300","74.5858","75.2771","74.4475","-","0.26%"
"Jan 12, 2016","74.4338","74.7493","75.2115","74.0247","-","-0.92%"
"Jan 11, 2016","75.1221","76.3847","76.4085","74.8938","-","-2.09%"
"Jan 08, 2016","76.7265","76.8506","77.1351","76.4476","-","0.06%"
"Jan 07, 2016","76.6828","76.3330","77.2133","75.7032","-","0.05%"
"Jan 06, 2016","76.6414","77.6193","77.7203","76.5634","-","-1.32%"
"Jan 05, 2016","77.6628","78.0775","78.2598","77.4452","-","-0.31%"
"Jan 04, 2016","77.9054","78.6714","79.0508","77.6665","-","-0.83%"
"Dec 31, 2015","78.5588","78.3781","79.0225","78.0983","-","0.60%"
"Dec 30, 2015","78.0881","78.7440","78.7938","77.9958","-","-1.21%"
"Dec 29, 2015","79.0418","78.0069","79.0982","77.9880","-","1.49%"
"Dec 28, 2015","77.8790","78.4465","78.4767","77.8238","-","-0.77%"
"Dec 24, 2015","78.4851","78.2927","78.5859","78.1769","-","0.49%"
"Dec 23, 2015","78.1055","77.2791","78.1251","77.2770","-","1.21%"
"Dec 22, 2015","77.1690","77.6770","77.7910","77.1383","-","-0.68%"
"Dec 21, 2015","77.6985","77.3976","77.9866","77.1829","-","0.32%"
"Dec 18, 2015","77.4523","76.6150","78.0065","76.5906","-","1.11%"
"Dec 17, 2015","76.6045","76.9232","76.9969","76.1606","-","-0.62%"
"Dec 16, 2015","77.0807","77.6052","77.8798","76.8754","-","-0.64%"
"Dec 15, 2015","77.5781","77.8970","78.2358","77.4178","-","-0.49%"
"Dec 14, 2015","77.9609","78.2360","78.2787","77.1828","-","-0.59%"
"Dec 11, 2015","78.4224","78.8147","79.2837","78.3612","-","-0.92%"
"Dec 10, 2015","79.1544","79.3774","79.4822","78.8363","-","-0.12%"
"Dec 09, 2015","79.2466","79.4304","80.1835","78.7943","-","0.10%"
"Dec 08, 2015","79.1690","79.5226","79.7122","78.7206","-","-0.42%"
"Dec 07, 2015","79.5064","81.4476","81.6073","79.4729","-","-2.69%"
"Dec 04, 2015","81.7016","81.3844","81.9386","81.0211","-","0.50%"
"Dec 03, 2015","81.2978","80.3475","81.6767","80.2337","-","1.15%"
"Dec 02, 2015","80.3708","81.6911","81.7293","80.3239","-","-1.69%"
"Dec 01, 2015","81.7533","81.4159","81.8789","81.1305","-","0.83%"
"Nov 30, 2015","81.0781","81.0571","81.6329","81.0012","-","-0.02%"
"Nov 27, 2015","81.0962","82.0454","82.0532","81.0762","-","-1.42%"
"Nov 25, 2015","82.2684","82.2769","82.3643","81.4211","-","0.15%"
"Nov 24, 2015","82.1446","81.4040","82.5640","81.3891","-","0.79%"
"Nov 23, 2015","81.4999","80.6600","81.7520","80.1942","-","0.09%"
"Nov 20, 2015","81.4234","81.7680","82.1156","81.3847","-","-0.39%"
"Nov 19, 2015","81.7412","81.6776","82.1278","81.2698","-","0.21%"
"Nov 18, 2015","81.5672","81.7242","82.2281","81.1224","-","-0.21%"
"Nov 17, 2015","81.7422","82.1214","82.4212","81.6629","-","-0.87%"
"Nov 16, 2015","82.4601","82.8778","82.9174","81.7033","-","0.03%"
"Nov 13, 2015","82.4332","82.9509","83.2058","82.2446","-","-0.53%"
"Nov 12, 2015","82.8691","83.7841","83.9015","82.6877","-","-0.90%"
"Nov 11, 2015","83.6180","84.0312","84.3777","83.4922","-","-0.51%"
"Nov 10, 2015","84.0446","84.3510","84.5584","83.8664","-","-0.23%"
"Nov 09, 2015","84.2369","85.4989","85.6307","84.1822","-","-1.17%"
"Nov 06, 2015","85.2346","85.9917","86.1793","84.9074","-","-0.69%"
"Nov 05, 2015","85.8260","86.6582","86.6610","85.7952","-","-0.80%"
"Nov 04, 2015","86.5148","87.8365","88.1274","86.5007","-","-1.34%"
"Nov 03, 2015","87.6930","87.0107","87.9033","86.8082","-","0.95%"
"Nov 02, 2015","86.8684","87.2331","87.3112","86.6217","-","-0.64%"
"Oct 30, 2015","87.4289","86.8363","87.6345","86.6797","-","0.65%"
"Oct 29, 2015","86.8672","87.3111","87.5887","86.7337","-","-0.88%"
"Oct 28, 2015","87.6420","86.6341","87.7589","86.4735","-","1.18%"
"Oct 27, 2015","86.6234","86.9270","87.0906","86.4893","-","-0.39%"
"Oct 26, 2015","86.9614","87.4303","87.5966","86.9392","-","-0.55%"
"Oct 23, 2015","87.4464","88.2433","88.7423","87.2514","-","-0.83%"
"Oct 22, 2015","88.1748","88.2791","88.9872","88.0316","-","-0.01%"
"Oct 21, 2015","88.1843","88.7048","88.7817","87.8055","-","-0.73%"
"Oct 20, 2015","88.8290","88.5528","89.1036","88.3785","-","0.35%"
"Oct 19, 2015","88.5192","89.5120","89.6340","88.5075","-","-1.41%"
"Oct 16, 2015","89.7835","89.9487","89.9651","89.1140","-","-0.06%"
"Oct 15, 2015","89.8390","90.1764","90.3383","89.3905","-","-0.33%"
"Oct 14, 2015","90.1376","89.9565","90.3659","89.6517","-","0.17%"
"Oct 13, 2015","89.9819","90.1055","90.5784","89.6011","-","-0.08%"
"Oct 12, 2015","90.0524","91.2318","91.6817","90.0375","-","-1.05%"
"Oct 09, 2015","91.0084","90.4596","91.9434","90.4524","-","0.73%"
"Oct 08, 2015","90.3452","89.9055","90.5544","89.5961","-","0.26%"
"Oct 07, 2015","90.1089","90.4076","91.2555","90.0009","-","-0.18%"
"Oct 06, 2015","90.2675","88.7535","90.3887","88.4349","-","1.65%"
"Oct 05, 2015","88.8007","88.1636","89.0196","88.1422","-","1.03%"
"Oct 02, 2015","87.8914","87.3168","88.0113","86.7548","-","0.87%"
"Oct 01, 2015","87.1305","88.0630","88.7473","87.1222","-","-0.79%"
"Sep 30, 2015","87.8214","87.4181","88.4659","87.3941","-","0.30%"
"Sep 29, 2015","87.5618","87.3060","87.8894","87.0947","-","0.26%"
"Sep 28, 2015","87.3344","88.4051","88.5289","87.2544","-","-1.31%"
"Sep 25, 2015","88.4942","87.9024","88.5437","87.8229","-","0.71%"
"Sep 24, 2015","87.8704","87.4397","87.9155","86.8222","-","0.78%"
"Sep 23, 2015","87.1860","87.5598","88.5473","87.1638","-","-0.55%"
"Sep 22, 2015","87.6693","88.2613","88.3255","87.0671","-","-1.01%"
"Sep 21, 2015","88.5615","87.5457","88.5703","87.5101","-","0.95%"
"Sep 18, 2015","87.7272","89.1225","89.6162","87.6065","-","-1.46%"
"Sep 17, 2015","89.0314","89.4064","89.6385","88.7425","-","-0.48%"
"Sep 16, 2015","89.4589","88.6279","89.8141","88.4953","-","1.00%"
"Sep 15, 2015","88.5710","88.8393","88.8930","88.3950","-","-0.00%"
"Sep 14, 2015","88.5721","89.3131","89.3186","88.3493","-","-0.40%"
"Sep 11, 2015","88.9268","89.1157","89.2039","87.8844","-","-0.25%"
"Sep 10, 2015","89.1462","88.2758","89.2711","87.9485","-","1.05%"
"Sep 09, 2015","88.2201","89.3506","89.7125","88.1955","-","-1.26%"
"Sep 08, 2015","89.3503","88.0817","89.4867","87.8797","-","0.97%"
"Sep 04, 2015","88.4894","89.2043","89.5081","88.4566","-","-1.04%"
"Sep 03, 2015","89.4195","88.6756","90.2272","88.6007","-","0.55%"
"Sep 02, 2015","88.9281","88.2975","89.2908","87.6131","-","0.21%"
"Sep 01, 2015","88.7380","90.0607","90.6619","88.6609","-","-2.41%"
"Aug 31, 2015","90.9328","88.7299","90.9707","87.8243","-","1.76%"
"Aug 28, 2015","89.3579","88.0276","89.7285","87.4988","-","1.87%"
"Aug 27, 2015","87.7216","85.8937","87.7527","85.6971","-","3.03%"
"Aug 26, 2015","85.1383","86.0660","86.2926","85.1001","-","-1.32%"
"Aug 25, 2015","86.2752","86.2269","87.2404","85.8200","-","0.49%"
"Aug 24, 2015","85.8531","86.9499","86.9754","85.1720","-","-2.22%"
"Aug 21, 2015","87.8048","89.0635","89.1117","87.5527","-","-1.60%"
"Aug 20, 2015","89.2297","88.5222","89.5025","88.2593","-","0.79%"
"Aug 19, 2015","88.5264","89.2461","89.5648","88.3128","-","-0.86%"
"Aug 18, 2015","89.2938","89.8090","89.8106","88.7874","-","-0.58%"
"Aug 17, 2015","89.8147","89.9955","90.2668","89.7892","-","-0.60%"
"Aug 14, 2015","90.3553","90.3408","90.7554","90.2157","-","-0.11%"
"Aug 13, 2015","90.4538","90.7953","91.1357","90.2145","-","-0.42%"
"Aug 12, 2015","90.8315","90.8315","91.9616","90.3159","-","-0.31%"
"Aug 11, 2015","91.1178","92.0021","92.5588","90.7559","-","-1.62%"
"Aug 10, 2015","92.6227","90.6273","92.6283","90.5938","-","2.37%"
"Aug 07, 2015","90.4799","90.4926","90.8011","90.1331","-","-0.06%"
"Aug 06, 2015","90.5323","90.7384","90.7761","90.3043","-","-0.32%"
"Aug 05, 2015","90.8273","91.1760","91.6700","90.6677","-","-0.32%"
"Aug 04, 2015","91.1156","90.6359","91.3749","90.5701","-","0.75%"
"Aug 03, 2015","90.4331","91.4864","91.6002","90.3686","-","-1.47%"
"Jul 31, 2015","91.7827","92.5852","93.0468","91.6714","-","-0.91%"
"Jul 30, 2015","92.6245","93.2390","93.3647","92.5069","-","-0.45%"
"Jul 29, 2015","93.0450","93.0450","93.0450","93.0450","-","0.16%"
"Jul 28, 2015","92.8979","92.0010","93.1660","91.8652","-","0.81%"
"Jul 27, 2015","92.1493","92.9947","93.2078","92.1232","-","-1.22%"
"Jul 24, 2015","93.2871","94.1414","94.3622","93.1880","-","-1.17%"
"Jul 23, 2015","94.3904","95.2873","95.7941","94.3071","-","-0.98%"
"Jul 22, 2015","95.3199","95.3199","95.3199","95.3199","-","-1.08%"
"Jul 21, 2015","96.3599","96.1374","96.8769","96.0781","-","0.16%"
"Jul 20, 2015","96.2029","96.6571","97.0439","96.0764","-","-1.40%"
"Jul 17, 2015","97.5677","98.0864","98.1363","97.1083","-","-0.52%"
"Jul 16, 2015","98.0791","98.6933","98.9364","98.0718","-","-0.41%"
"Jul 15, 2015","98.4829","99.5650","99.5650","98.4829","-","-0.93%"
"Jul 14, 2015","99.4037","99.3769","99.6426","98.8946","-","-0.17%"
"Jul 13, 2015","99.5776","98.8670","99.9822","98.4271","-","0.25%"
"Jul 10, 2015","99.3342","99.3342","99.3342","99.3342","-","0.30%"
"Jul 09, 2015","99.0382","98.0359","99.3838","98.0155","-","1.22%"
"Jul 08, 2015","97.8443","97.3591","98.5381","96.8069","-","0.25%"
"Jul 07, 2015","97.5994","99.2667","99.2934","96.4849","-","-1.52%"
"Jul 06, 2015","99.1078","100.4651","100.4651","99.0694","-","-2.71%"
"Jul 02, 2015","101.8648","101.7345","102.5355","101.6097","-","0.26%"
"Jul 01, 2015","101.6029","102.3480","102.5810","101.2948","-","-1.06%"
"Jun 30, 2015","102.6892","100.5716","102.8037","100.2759","-","1.94%"
"Jun 29, 2015","100.7349","100.9170","101.1290","100.2225","-","-0.39%"
"Jun 26, 2015","101.1317","101.0089","101.3652","100.7061","-","0.23%"
"Jun 25, 2015","100.9008","100.4638","100.9424","100.2233","-","0.43%"
"Jun 24, 2015","100.4680","100.6897","101.1304","100.3352","-","-0.25%"
"Jun 23, 2015","100.7234","100.3893","100.8621","99.9666","-","0.68%"
"Jun 22, 2015","100.0458","99.5683","100.0827","99.1874","-","0.21%"
"Jun 19, 2015","99.8353","100.4520","100.5716","99.4246","-","-0.76%"
"Jun 18, 2015","100.6035","100.5886","101.3199","100.3725","-","0.08%"
"Jun 17, 2015","100.5230","100.7969","101.5336","99.9389","-","0.00%"
"Jun 16, 2015","100.5206","100.5282","100.7320","99.8645","-","0.25%"
"Jun 15, 2015","100.2693","100.4937","100.5232","99.7453","-","-0.31%"
"Jun 12, 2015","100.5809","101.3746","101.3746","100.5561","-","-0.90%"
"Jun 11, 2015","101.4942","102.6285","102.6675","101.2840","-","-1.19%"
"Jun 10, 2015","102.7120","102.2767","103.4530","102.2694","-","0.53%"
"Jun 09, 2015","102.1749","100.7601","102.2705","100.6882","-","1.56%"
"Jun 08, 2015","100.6041","100.3952","100.7005","100.2130","-","0.36%"
"Jun 05, 2015","100.2458","100.0097","100.3621","99.0768","-","0.19%"
"Jun 04, 2015","100.0515","100.8722","101.0004","99.9179","-","-0.93%"
"Jun 03, 2015","100.9914","101.9967","102.0006","100.8146","-","-1.05%"
"Jun 02, 2015","102.0676","100.9962","102.0896","100.9962","-","1.00%"
"Jun 01, 2015","101.0561","100.6221","101.3784","100.4129","-","0.11%"
"May 29, 2015","100.9465","100.4778","101.0701","100.0709","-","0.79%"
"May 28, 2015","100.1561","100.3257","100.5894","99.5219","-","0.15%"
"May 27, 2015","100.0014","100.9530","101.2682","99.9342","-","-0.76%"
"May 26, 2015","100.7720","102.6241","102.7858","100.5608","-","-1.69%"
"May 22, 2015","102.5038","103.7940","103.9643","102.4707","-","-1.20%"
"May 21, 2015","103.7503","103.0910","104.1204","103.0910","-","0.78%"
"May 20, 2015","102.9428","103.0283","103.2564","102.6461","-","0.13%"
"May 19, 2015","102.8047","104.9282","105.0408","102.7932","-","-2.17%"
"May 18, 2015","105.0880","105.3272","105.9407","104.9167","-","-0.24%"
"May 15, 2015","105.3453","105.4528","105.5269","104.5551","-","-0.14%"
"May 14, 2015","105.4938","104.7972","105.5125","104.7077","-","0.49%"
"May 13, 2015","104.9837","104.7669","105.4160","104.6292","-","0.32%"
"May 12, 2015","104.6512","103.2495","105.0016","103.1655","-","1.21%"
"May 11, 2015","103.3951","104.0724","104.2837","103.1977","-","-0.68%"
"May 08, 2015","104.0993","103.0586","104.1218","102.8417","-","0.97%"
"May 07, 2015","103.1043","104.1539","104.6454","102.9536","-","-1.39%"
"May 06, 2015","104.5620","104.9046","105.7063","104.3865","-","-0.16%"
"May 05, 2015","104.7285","103.5958","104.9545","103.4345","-","1.00%"
"May 04, 2015","103.6961","103.3182","103.7798","103.2842","-","0.29%"
"May 01, 2015","103.3993","103.6401","103.7611","102.8397","-","-0.34%"
"Apr 30, 2015","103.7471","102.8853","103.8027","102.6460","-","0.66%"
"Apr 29, 2015","103.0634","101.8147","103.2828","101.5345","-","0.98%"
"Apr 28, 2015","102.0610","101.2803","102.3711","101.1953","-","0.29%"
"Apr 27, 2015","101.7650","101.5655","102.0363","101.3620","-","0.17%"
"Apr 24, 2015","101.5906","101.5605","102.0948","101.2977","-","-0.02%"
"Apr 23, 2015","101.6138","100.8081","102.0324","100.3848","-","0.97%"
"Apr 22, 2015","100.6419","100.4517","100.9932","100.2585","-","-0.10%"
"Apr 21, 2015","100.7391","101.0692","101.2312","100.5830","-","-0.42%"
"Apr 20, 2015","101.1654","102.1292","102.2825","100.8536","-","-0.64%"
"Apr 17, 2015","101.8190","101.9531","102.5223","101.6471","-","-0.48%"
"Apr 16, 2015","102.3100","101.4232","102.5454","101.1909","-","0.85%"
"Apr 15, 2015","101.4433","99.7941","101.4948","99.6868","-","1.78%"
"Apr 14, 2015","99.6698","99.2825","99.9008","98.8937","-","0.62%"
"Apr 13, 2015","99.0605","99.4687","99.9985","99.0305","-","-0.41%"
"Apr 10, 2015","99.4714","98.9172","99.8377","98.7961","-","0.68%"
"Apr 09, 2015","98.7970","99.2907","99.8784","98.7224","-","-0.43%"
"Apr 08, 2015","99.2247","100.9177","100.9804","99.2034","-","-2.13%"
"Apr 07, 2015","101.3824","100.8260","101.4584","100.3560","-","0.43%"
"Apr 06, 2015","100.9518","100.3874","101.1684","100.0811","-","1.25%"
"Apr 03, 2015","99.7050","99.7050","99.7050","99.7050","-","0.02%"
"Apr 02, 2015","99.6875","99.4558","99.9007","98.8621","-","-0.21%"
"Apr 01, 2015","99.8963","98.3513","100.1160","98.0407","-","1.81%"
"Mar 31, 2015","98.1230","98.9116","99.3573","98.0800","-","-1.17%"
"Mar 30, 2015","99.2875","99.1741","99.5505","98.6915","-","-0.08%"
"Mar 27, 2015","99.3652","100.5564","100.7014","99.3371","-","-1.66%"
"Mar 26, 2015","101.0461","100.5663","102.3192","100.4431","-","0.74%"
"Mar 25, 2015","100.3086","99.8956","100.5725","99.4563","-","0.30%"
"Mar 24, 2015","100.0038","100.0153","100.5995","99.7185","-","-0.12%"
"Mar 23, 2015","100.1287","99.1401","100.1844","98.9947","-","0.59%"
"Mar 20, 2015","99.5455","98.1955","99.7166","97.8873","-","1.59%"
"Mar 19, 2015","97.9882","98.7435","98.7951","97.5255","-","-0.20%"
"Mar 18, 2015","98.1868","96.9430","98.2397","96.2058","-","1.26%"
"Mar 17, 2015","96.9626","97.4827","97.6109","96.4448","-","-0.38%"
"Mar 16, 2015","97.3299","97.4758","97.7958","96.4714","-","-0.25%"
"Mar 13, 2015","97.5777","99.3706","99.4085","97.5530","-","-1.43%"
"Mar 12, 2015","98.9953","99.4689","100.2501","98.8164","-","-0.39%"
"Mar 11, 2015","99.3781","99.6067","99.6299","98.8903","-","0.24%"
"Mar 10, 2015","99.1358","100.3826","100.4288","98.9177","-","-1.20%"
"Mar 09, 2015","100.3442","100.4514","101.0172","100.2982","-","-0.42%"
"Mar 06, 2015","100.7694","101.8728","101.9181","100.3421","-","-0.91%"
"Mar 05, 2015","101.6979","102.1765","102.4606","101.5254","-","-0.35%"
"Mar 04, 2015","102.0542","102.0903","102.1879","101.1348","-","-0.04%"
"Mar 03, 2015","102.0982","101.8631","102.5083","101.6758","-","0.21%"
"Mar 02, 2015","101.8861","103.4115","103.5126","101.8475","-","-1.50%"
"Feb 27, 2015","103.4379","102.2493","103.4579","102.2443","-","1.31%"
"Feb 26, 2015","102.1028","102.9140","103.8075","101.9599","-","-0.67%"
"Feb 25, 2015","102.7864","102.1428","102.8310","101.8881","-","0.80%"
"Feb 24, 2015","101.9664","101.8605","103.0150","101.3657","-","0.23%"
"Feb 23, 2015","101.7313","102.9734","103.0931","101.6520","-","-0.97%"
"Feb 20, 2015","102.7283","103.2309","103.7213","102.6929","-","-0.48%"
"Feb 19, 2015","103.2202","102.9563","103.4981","101.9971","-","0.01%"
"Feb 18, 2015","103.2100","103.9932","104.0748","102.9448","-","-0.74%"
"Feb 17, 2015","103.9821","104.6844","104.7568","102.7745","-","-0.47%"
"Feb 13, 2015","104.4720","103.1593","104.5215","103.1593","-","1.42%"
"Feb 12, 2015","103.0098","101.7933","103.0814","101.6972","-","1.36%"
"Feb 11, 2015","101.6249","102.3315","102.5996","101.1374","-","-0.49%"
"Feb 10, 2015","102.1225","103.3147","103.4606","102.0296","-","-1.39%"
